Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.180.209-10.0.9.171-54995-3389-6,192.168.180.209,54995,10.0.9.171,3389,6,2026-04-19 18:41:11,67,4,0,48,7,12,40,12,10,0,0,0,6,820895.5223880598,59701.49253731343,16.75,27,67,4,67,16.75,45,67,4,0,0,0,0,0,4,0,0,0,160,0,59701.49253731343,0.0,40,100,13.75,28,426,1,1,0,4,4,0,0,0,0.14583333333333334,13.75,12.0,0.0,160,0,0,0,0,0,0,4,48,0,7,65536,32768,4,40,33.5,97,67,42,0,0,0,0,PortScan
192.168.70.30-10.0.2.111-20104-8080-6,192.168.70.30,20104,10.0.2.111,8080,6,2026-04-19 18:41:12,88,5,0,130,23,26,40,26,6,0,0,0,1,1738636.3636363635,56818.181818181816,17.6,78,88,10,88,17.6,42,88,4,0,0,0,0,0,5,0,0,0,200,0,56818.181818181816,0.0,40,100,30.6,31,328,0,1,0,5,5,0,0,0,0.17692307692307693,30.6,26.0,0.0,200,0,0,0,0,0,0,5,130,0,23,8192,8192,5,40,44.0,67,88,12,0,0,0,0,PortScan
192.168.179.119-10.0.3.90-35321-22-6,192.168.179.119,35321,10.0.3.90,22,6,2026-04-19 18:41:13,107,4,0,123,23,30,40,30,19,0,0,0,2,1364485.981308411,37383.17757009345,26.75,71,107,4,107,26.75,22,107,1,0,0,0,0,0,4,0,0,0,160,0,37383.17757009345,0.0,40,100,36.5,29,486,0,1,0,4,4,0,0,0,0.18699186991869918,36.5,30.75,0.0,160,0,0,0,0,0,0,4,123,0,23,8192,16384,4,40,53.5,70,107,35,0,0,0,0,PortScan
192.168.85.113-10.0.5.64-63781-443-6,192.168.85.113,63781,10.0.5.64,443,6,2026-04-19 18:41:14,83,2,0,198,16,99,40,99,9,0,0,0,0,2578313.253012048,24096.385542168675,41.5,90,83,4,83,41.5,17,83,2,0,0,0,0,0,2,0,0,0,80,0,24096.385542168675,0.0,40,100,107.0,33,170,0,1,0,2,2,0,0,0,0.08080808080808081,107.0,99.0,0.0,80,0,0,0,0,0,0,2,198,0,16,65536,65536,2,40,41.5,42,83,14,0,0,0,0,PortScan
192.168.212.203-10.0.6.95-47549-3389-6,192.168.212.203,47549,10.0.6.95,3389,6,2026-04-19 18:40:25,223,636,24,195520,30509,307,40,307,18,1271,0,1271,0,1013582959.6412556,2959641.2556053814,0.3378787878787879,75,223,8,223,0.35062893081761004,9,223,1,0,0,0,0,0,636,24,0,0,25440,960,2852017.9372197306,107623.31838565023,40,307,342.4681818181818,23,219,1,1,0,636,660,0,0,0,0.15604030278232406,342.4681818181818,307.42138364779873,1271.2083333333333,25440,0,0,0,0,0,0,636,195520,24,30509,65536,16384,636,40,111.5,29,223,41,0,0,0,0,DDoS
192.168.240.202-10.0.7.143-61628-3389-6,192.168.240.202,61628,10.0.7.143,3389,6,2026-04-19 18:40:26,307,1779,151,164596,27402,92,40,92,8,181,0,181,7,625400651.4657981,6286644.951140066,0.15906735751295337,37,307,6,307,0.17256885890949972,49,307,4,0,0,0,0,0,1779,151,0,0,71160,6040,5794788.273615636,491856.67752443,40,100,99.48082901554405,32,125,1,1,0,1779,1930,0,0,0,0.16648035189190502,99.48082901554405,92.52164137155705,181.47019867549668,71160,0,0,0,0,0,0,1779,164596,151,27402,8192,32768,1779,40,153.5,47,307,49,0,0,0,0,DDoS
192.168.46.90-10.0.3.21-19121-3306-6,192.168.46.90,19121,10.0.3.21,3306,6,2026-04-19 18:40:27,802,688,64,107082,3749,155,40,155,20,58,0,58,0,138193266.83291772,937655.8603491272,1.0664893617021276,79,802,7,802,1.1656976744186047,37,802,4,0,0,0,0,0,688,64,0,0,27520,2560,857855.3615960099,79800.49875311721,40,155,147.38164893617022,12,474,1,1,1,688,752,0,0,0,0.03501055266057788,147.38164893617022,155.6424418604651,58.578125,27520,0,0,0,0,0,0,688,107082,64,3749,8192,32768,688,40,401.0,22,802,40,0,0,0,0,DDoS
192.168.239.90-10.0.8.217-3827-3306-6,192.168.239.90,3827,10.0.8.217,3306,6,2026-04-19 18:40:28,665,1824,160,153487,15053,84,40,84,17,94,0,94,9,253443609.0225564,2983458.6466165413,0.33518145161290325,49,665,7,665,0.3645833333333333,19,665,4,0,0,0,0,0,1824,160,0,0,72960,6400,2742857.1428571427,240601.50375939847,40,100,84.94959677419355,35,378,1,1,0,1824,1984,0,0,0,0.09807345247480243,84.94959677419355,84.1485745614035,94.08125,72960,0,0,0,0,0,0,1824,153487,160,15053,65536,8192,1824,40,332.5,31,665,34,0,0,0,0,DDoS
192.168.15.120-10.0.4.48-50197-3389-6,192.168.15.120,50197,10.0.4.48,3389,6,2026-04-19 18:40:29,750,668,10,55081,10390,82,40,82,17,1039,0,1039,7,87294666.66666667,904000.0,1.1061946902654867,26,750,7,750,1.122754491017964,30,750,1,0,0,0,0,0,668,10,0,0,26720,400,890666.6666666667,13333.333333333334,40,100,96.56489675516224,22,128,0,1,1,668,678,0,0,0,0.18863128846607724,96.56489675516224,82.4565868263473,1039.0,26720,0,0,0,0,0,0,668,55081,10,10390,32768,8192,668,40,375.0,33,750,32,0,0,0,0,DDoS
192.168.3.183-10.0.6.63-16217-443-6,192.168.3.183,16217,10.0.6.63,443,6,2026-04-19 18:40:30,379,628,6,68184,3468,108,40,108,11,578,0,578,7,189055408.97097626,1672823.2189973616,0.5977917981072555,91,379,5,379,0.6035031847133758,21,379,2,0,0,0,0,0,628,6,0,0,25120,240,1656992.0844327176,15831.1345646438,40,108,113.01577287066246,10,332,0,1,1,628,634,0,0,0,0.05086237240408307,113.01577287066246,108.5732484076433,578.0,25120,0,0,0,0,0,0,628,68184,6,3468,65536,32768,628,40,189.5,93,379,14,0,0,0,0,DDoS
192.168.178.211-10.0.5.236-27916-3389-6,192.168.178.211,27916,10.0.5.236,3389,6,2026-04-19 18:40:31,634,1767,113,130243,9026,73,40,73,14,79,0,79,2,219667192.4290221,2965299.684542587,0.3372340425531915,75,634,6,634,0.35880022637238257,19,634,1,0,0,0,0,0,1767,113,0,0,70680,4520,2787066.2460567825,178233.43848580442,40,100,74.07925531914894,45,498,1,1,1,1767,1880,0,0,0,0.06930122924072694,74.07925531914894,73.708545557442,79.87610619469027,70680,0,0,0,0,0,0,1767,130243,113,9026,65536,16384,1767,40,317.0,68,634,16,0,0,0,0,DDoS
192.168.86.126-10.0.9.33-27062-443-6,192.168.86.126,27062,10.0.9.33,443,6,2026-04-19 18:40:32,632,1172,80,198364,9140,169,40,169,19,114,0,114,9,328329113.9240507,1981012.658227848,0.5047923322683706,96,632,8,632,0.5392491467576792,23,632,1,0,0,0,0,0,1172,80,0,0,46880,3200,1854430.3797468354,126582.27848101266,40,169,165.73801916932908,40,363,1,1,1,1172,1252,0,0,0,0.04607690911657357,165.73801916932908,169.25255972696246,114.25,46880,0,0,0,0,0,0,1172,198364,80,9140,16384,65536,1172,40,316.0,19,632,13,0,0,0,0,DDoS
192.168.240.15-10.0.8.189-57951-22-6,192.168.240.15,57951,10.0.8.189,22,6,2026-04-19 18:40:33,435,1267,71,104466,3220,82,40,82,18,45,0,45,2,247554022.98850575,3075862.068965517,0.3251121076233184,94,435,8,435,0.34333070244672453,7,435,4,0,0,0,0,0,1267,71,0,0,50680,2840,2912643.6781609193,163218.3908045977,40,100,80.48281016442452,48,223,0,1,1,1267,1338,0,0,0,0.030823425803610745,80.48281016442452,82.45146014206787,45.352112676056336,50680,0,0,0,0,0,0,1267,104466,71,3220,16384,32768,1267,40,217.5,90,435,20,0,0,0,0,DDoS
192.168.143.90-10.0.8.239-55250-443-6,192.168.143.90,55250,10.0.8.239,443,6,2026-04-19 18:40:34,735,1060,69,148542,11392,140,40,140,14,165,0,165,4,217597278.91156462,1536054.4217687075,0.6510186005314438,10,735,10,735,0.6933962264150944,36,735,4,0,0,0,0,0,1060,69,0,0,42400,2760,1442176.8707482994,93877.55102040817,40,140,141.65987599645703,19,460,0,1,1,1060,1129,0,0,0,0.07669211401489141,141.65987599645703,140.13396226415094,165.1014492753623,42400,0,0,0,0,0,0,1060,148542,69,11392,65536,65536,1060,40,367.5,93,735,18,0,0,0,0,DDoS
192.168.202.25-10.0.8.94-7355-3389-6,192.168.202.25,7355,10.0.8.94,3389,6,2026-04-19 18:40:35,823,786,20,193693,15744,246,40,246,13,787,0,787,5,254479951.39732686,979343.8639125151,1.021091811414392,59,823,3,823,1.0470737913486006,9,823,2,0,0,0,0,0,786,20,0,0,31440,800,955042.5273390036,24301.336573511544,40,246,259.8473945409429,21,372,1,1,0,786,806,0,0,0,0.08128326785170346,259.8473945409429,246.42875318066157,787.2,31440,0,0,0,0,0,0,786,193693,20,15744,8192,8192,786,40,411.5,17,823,37,0,0,0,0,DDoS
192.168.178.245-10.0.3.47-20405-22-6,192.168.178.245,20405,10.0.3.47,22,6,2026-04-19 18:40:36,788,1930,90,188796,19686,97,40,97,18,218,0,218,1,264571065.98984775,2563451.776649746,0.3900990099009901,65,788,6,788,0.4082901554404145,49,788,4,0,0,0,0,0,1930,90,0,0,77200,3600,2449238.5786802033,114213.19796954314,40,100,103.2089108910891,37,104,0,1,0,1930,2020,0,0,0,0.10427127693383334,103.2089108910891,97.8217616580311,218.73333333333332,77200,0,0,0,0,0,0,1930,188796,90,19686,32768,16384,1930,40,394.0,47,788,40,0,0,0,0,DDoS
192.168.202.53-10.0.4.173-37137-3389-6,192.168.202.53,37137,10.0.4.173,3389,6,2026-04-19 18:40:37,687,740,30,119822,6027,161,40,161,15,200,0,200,2,183186317.3216885,1120815.1382823873,0.8922077922077922,77,687,5,687,0.9283783783783783,12,687,3,0,0,0,0,0,740,30,0,0,29600,1200,1077147.0160116449,43668.12227074236,40,161,163.44025974025973,44,241,0,1,1,740,770,0,0,0,0.050299611089783175,163.44025974025973,161.92162162162163,200.9,29600,0,0,0,0,0,0,740,119822,30,6027,8192,65536,740,40,343.5,44,687,46,0,0,0,0,DDoS
192.168.138.27-10.0.9.24-29190-22-6,192.168.138.27,29190,10.0.9.24,22,6,2026-04-19 18:40:38,668,1729,22,156787,24735,90,40,90,15,1124,0,1124,8,271739520.95808387,2621257.48502994,0.3814962878355226,35,668,10,668,0.3863504916136495,41,668,4,0,0,0,0,0,1729,22,0,0,69160,880,2588323.3532934133,32934.13173652695,40,100,103.66761850371216,43,155,1,1,1,1729,1751,0,0,0,0.15776180423121816,103.66761850371216,90.68074031231926,1124.3181818181818,69160,0,0,0,0,0,0,1729,156787,22,24735,32768,65536,1729,40,334.0,31,668,39,0,0,0,0,DDoS
192.168.129.144-10.0.3.172-48710-3306-6,192.168.129.144,48710,10.0.3.172,3306,6,2026-04-19 18:40:39,125,1790,62,93450,10393,52,40,52,6,167,0,167,7,830744000.0,14816000.0,0.06749460043196544,77,125,5,125,0.06983240223463687,28,125,1,0,0,0,0,0,1790,62,0,0,71600,2480,14320000.0,496000.0,40,100,56.0707343412527,38,135,0,1,0,1790,1852,0,0,0,0.11121455323702514,56.0707343412527,52.20670391061452,167.6290322580645,71600,0,0,0,0,0,0,1790,93450,62,10393,8192,65536,1790,40,62.5,21,125,48,0,0,0,0,DDoS
192.168.66.11-10.0.3.61-2235-22-6,192.168.66.11,2235,10.0.3.61,22,6,2026-04-19 18:40:40,525,971,91,61077,232,62,40,62,10,2,0,2,2,116779047.61904761,2022857.1428571427,0.4943502824858757,15,525,4,525,0.5406797116374872,45,525,3,0,0,0,0,0,971,91,0,0,38840,3640,1849523.8095238095,173333.33333333334,40,100,57.72975517890772,10,356,0,1,0,971,1062,0,0,0,0.003798483881002669,57.72975517890772,62.90113285272915,2.5494505494505493,38840,0,0,0,0,0,0,971,61077,91,232,16384,16384,971,40,262.5,61,525,26,0,0,0,0,DDoS
192.168.196.108-10.0.4.23-25627-80-6,192.168.196.108,25627,10.0.4.23,80,6,2026-04-19 18:40:41,572,1045,61,162104,16662,155,40,155,15,273,0,273,5,312527972.02797204,1933566.4335664336,0.5171790235081374,27,572,3,572,0.5473684210526316,15,572,1,0,0,0,0,0,1045,61,0,0,41800,2440,1826923.0769230768,106643.35664335664,40,155,161.63291139240508,37,119,0,1,0,1045,1106,0,0,0,0.10278586586388985,161.63291139240508,155.12344497607654,273.1475409836066,41800,0,0,0,0,0,0,1045,162104,61,16662,32768,32768,1045,40,286.0,75,572,29,0,0,0,0,DDoS
192.168.96.238-10.0.10.26-11110-3306-6,192.168.96.238,11110,10.0.10.26,3306,6,2026-04-19 18:40:42,681,507,38,135139,15515,266,40,266,5,408,0,408,8,221224669.60352424,800293.6857562409,1.2495412844036697,65,681,2,681,1.3431952662721893,47,681,4,0,0,0,0,0,507,38,0,0,20280,1520,744493.3920704846,55800.293685756245,40,266,276.42935779816514,42,331,0,1,0,507,545,0,0,0,0.11480771649930813,276.42935779816514,266.5463510848126,408.2894736842105,20280,0,0,0,0,0,0,507,135139,38,15515,65536,16384,507,40,340.5,78,681,40,0,0,0,0,DDoS
192.168.33.225-10.0.9.22-37275-3306-6,192.168.33.225,37275,10.0.9.22,3306,6,2026-04-19 18:40:43,417,1500,106,152934,27044,101,40,101,7,255,0,255,10,431601918.4652278,3851318.944844125,0.25965130759651306,96,417,10,417,0.278,13,417,4,0,0,0,0,0,1500,106,0,0,60000,4240,3597122.3021582733,254196.6426858513,40,101,112.06600249066003,30,374,1,1,1,1500,1606,0,0,0,0.17683445146272248,112.06600249066003,101.956,255.1320754716981,60000,0,0,0,0,0,0,1500,152934,106,27044,32768,32768,1500,40,208.5,17,417,42,0,0,0,0,DDoS
192.168.210.155-10.0.10.191-61624-3306-6,192.168.210.155,61624,10.0.10.191,3306,6,2026-04-19 18:40:44,477,1666,101,74013,2769,44,40,44,16,27,0,27,4,160968553.4591195,3704402.5157232704,0.2699490662139219,44,477,4,477,0.2863145258103241,27,477,2,0,0,0,0,0,1666,101,0,0,66640,4040,3492662.4737945492,211740.04192872118,40,100,43.45331069609507,35,136,1,1,1,1666,1767,0,0,0,0.03741234647967249,43.45331069609507,44.42557022809124,27.415841584158414,66640,0,0,0,0,0,0,1666,74013,101,2769,16384,8192,1666,40,238.5,95,477,11,0,0,0,0,DDoS
192.168.122.114-10.0.2.82-62486-80-6,192.168.122.114,62486,10.0.2.82,80,6,2026-04-19 18:40:45,520,643,22,163598,26462,254,40,254,9,1202,0,1202,9,365500000.0,1278846.1538461538,0.7819548872180451,22,520,8,520,0.8087091757387247,24,520,1,0,0,0,0,0,643,22,0,0,25720,880,1236538.4615384615,42307.69230769231,40,254,285.8045112781955,43,315,0,1,0,643,665,0,0,0,0.16175014364478785,285.8045112781955,254.42923794712286,1202.8181818181818,25720,0,0,0,0,0,0,643,163598,22,26462,8192,16384,643,40,260.0,72,520,50,0,0,0,0,DDoS
192.168.63.50-10.0.1.13-50032-3306-6,192.168.63.50,50032,10.0.1.13,3306,6,2026-04-19 18:40:46,921,1468,76,138845,10183,94,40,94,13,133,0,133,0,161811074.9185668,1676438.6536373508,0.5965025906735751,33,921,1,921,0.6273841961852861,38,921,2,0,0,0,0,0,1468,76,0,0,58720,3040,1593919.6525515744,82519.00108577633,40,100,96.52072538860104,11,239,0,1,0,1468,1544,0,0,0,0.0733407756851165,96.52072538860104,94.58106267029973,133.98684210526315,58720,0,0,0,0,0,0,1468,138845,76,10183,65536,16384,1468,40,460.5,59,921,16,0,0,0,0,DDoS
192.168.83.212-10.0.1.252-3322-3306-6,192.168.83.212,3322,10.0.1.252,3306,6,2026-04-19 18:40:47,960,1710,71,119596,19899,69,40,69,13,280,0,280,4,145307291.66666666,1855208.3333333333,0.5390230207748455,33,960,9,960,0.5614035087719298,21,960,3,0,0,0,0,0,1710,71,0,0,68400,2840,1781250.0,73958.33333333333,40,100,78.32397529477821,26,326,0,1,1,1710,1781,0,0,0,0.16638516338339074,78.32397529477821,69.93918128654971,280.2676056338028,68400,0,0,0,0,0,0,1710,119596,71,19899,8192,8192,1710,40,480.0,45,960,39,0,0,0,0,DDoS
192.168.14.195-10.0.9.80-23431-22-6,192.168.14.195,23431,10.0.9.80,22,6,2026-04-19 18:40:48,700,1051,52,157394,23344,149,40,149,5,448,0,448,3,258197142.85714287,1575714.2857142857,0.6346328195829556,15,700,9,700,0.6660323501427212,22,700,1,0,0,0,0,0,1051,52,0,0,42040,2080,1501428.5714285714,74285.71428571429,40,149,163.86038077969175,44,120,1,1,0,1051,1103,0,0,0,0.1483156918306924,163.86038077969175,149.75642245480495,448.9230769230769,42040,0,0,0,0,0,0,1051,157394,52,23344,32768,16384,1051,40,350.0,47,700,27,0,0,0,0,DDoS
192.168.78.138-10.0.7.196-16683-22-6,192.168.78.138,16683,10.0.7.196,22,6,2026-04-19 18:40:49,992,508,6,144467,16623,284,40,284,6,2770,0,2770,5,162389112.90322578,518145.1612903226,1.9299610894941635,49,992,6,992,1.952755905511811,27,992,3,0,0,0,0,0,508,6,0,0,20320,240,512096.77419354836,6048.387096774193,40,284,313.4046692607004,38,150,0,1,0,508,514,0,0,0,0.11506433995306886,313.4046692607004,284.38385826771656,2770.5,20320,0,0,0,0,0,0,508,144467,6,16623,32768,8192,508,40,496.0,30,992,31,0,0,0,0,DDoS
192.168.226.14-10.0.5.157-5485-80-6,192.168.226.14,5485,10.0.5.157,80,6,2026-04-19 18:40:50,371,1879,53,154350,898,82,40,82,14,16,0,16,7,418458221.02425873,5207547.1698113205,0.19202898550724637,11,371,6,371,0.1974454497072911,28,371,5,0,0,0,0,0,1879,53,0,0,75160,2120,5064690.026954178,142857.14285714284,40,100,80.35610766045549,12,234,0,1,1,1879,1932,0,0,0,0.005817946226109491,80.35610766045549,82.14475784992017,16.943396226415093,75160,0,0,0,0,0,0,1879,154350,53,898,8192,32768,1879,40,185.5,27,371,16,0,0,0,0,DDoS
192.168.76.114-10.0.7.92-1573-8080-6,192.168.76.114,1573,10.0.7.92,8080,6,2026-04-19 18:40:51,882,1133,77,148276,19395,130,40,130,5,251,0,251,10,190103174.6031746,1371882.0861678005,0.7289256198347107,54,882,4,882,0.7784642541924095,47,882,5,0,0,0,0,0,1133,77,0,0,45320,3080,1284580.498866213,87301.5873015873,40,130,138.5710743801653,42,110,0,1,1,1133,1210,0,0,0,0.13080336669454262,138.5710743801653,130.8702559576346,251.88311688311688,45320,0,0,0,0,0,0,1133,148276,77,19395,8192,32768,1133,40,441.0,35,882,32,0,0,0,0,DDoS
192.168.60.155-10.0.3.16-12889-3306-6,192.168.60.155,12889,10.0.3.16,3306,6,2026-04-19 18:40:52,278,1726,76,134075,24573,77,40,77,12,323,0,323,2,570676258.9928057,6482014.388489208,0.15427302996670367,48,278,6,278,0.16106604866743918,10,278,4,0,0,0,0,0,1726,76,0,0,69040,3040,6208633.09352518,273381.2949640288,40,100,88.03995560488346,35,344,1,1,0,1726,1802,0,0,0,0.18327801603580085,88.03995560488346,77.67960602549246,323.32894736842104,69040,0,0,0,0,0,0,1726,134075,76,24573,8192,32768,1726,40,139.0,41,278,40,0,0,0,0,DDoS
192.168.192.198-10.0.1.247-11938-22-6,192.168.192.198,11938,10.0.1.247,22,6,2026-04-19 18:40:53,943,864,78,153452,12749,177,40,177,6,163,0,163,3,176247083.77518559,998939.5546129375,1.0010615711252655,79,943,7,943,1.0914351851851851,5,943,3,0,0,0,0,0,864,78,0,0,34560,3120,916224.8144220572,82714.74019088017,40,177,176.43418259023355,48,244,0,1,0,864,942,0,0,0,0.08308135443004978,176.43418259023355,177.6064814814815,163.44871794871796,34560,0,0,0,0,0,0,864,153452,78,12749,65536,16384,864,40,471.5,31,943,48,0,0,0,0,DDoS
192.168.110.255-10.0.4.125-5955-22-6,192.168.110.255,5955,10.0.4.125,22,6,2026-04-19 18:40:54,798,1319,103,67628,6266,51,40,51,13,60,0,60,2,92598997.49373433,1781954.887218045,0.5611814345991561,42,798,2,798,0.6050037907505686,50,798,3,0,0,0,0,0,1319,103,0,0,52760,4120,1652882.2055137844,129072.68170426064,40,100,51.9648382559775,41,179,0,1,0,1319,1422,0,0,0,0.09265393032471757,51.9648382559775,51.27217589082638,60.83495145631068,52760,0,0,0,0,0,0,1319,67628,103,6266,65536,32768,1319,40,399.0,96,798,14,0,0,0,0,DDoS
192.168.255.49-10.0.9.132-25131-80-6,192.168.255.49,25131,10.0.9.132,80,6,2026-04-19 18:40:55,433,973,86,102707,694,105,40,105,19,8,0,8,9,238801385.6812933,2445727.482678984,0.408876298394712,72,433,1,433,0.4450154162384378,20,433,5,0,0,0,0,0,973,86,0,0,38920,3440,2247113.1639722865,198614.31870669746,40,105,97.64022662889518,33,464,1,1,1,973,1059,0,0,0,0.006757085690361903,97.64022662889518,105.55704008221994,8.069767441860465,38920,0,0,0,0,0,0,973,102707,86,694,16384,65536,973,40,216.5,62,433,18,0,0,0,0,DDoS
192.168.179.209-10.0.1.211-39641-22-6,192.168.179.209,39641,10.0.1.211,22,6,2026-04-19 18:40:56,616,737,13,178024,828,241,40,241,17,63,0,63,4,290344155.84415585,1217532.4675324676,0.8213333333333334,68,616,2,616,0.835820895522388,9,616,5,0,0,0,0,0,737,13,0,0,29480,520,1196428.5714285714,21103.896103896102,40,241,238.46933333333334,31,105,0,1,0,737,750,0,0,0,0.0046510582842762774,238.46933333333334,241.55223880597015,63.69230769230769,29480,0,0,0,0,0,0,737,178024,13,828,16384,16384,737,40,308.0,34,616,29,0,0,0,0,DDoS
192.168.246.153-10.0.9.51-26109-80-6,192.168.246.153,26109,10.0.9.51,80,6,2026-04-19 18:40:57,950,1124,102,141221,27488,125,40,125,11,269,0,269,10,177588421.0526316,1290526.3157894737,0.7748776508972267,60,950,1,950,0.8451957295373665,29,950,5,0,0,0,0,0,1124,102,0,0,44960,4080,1183157.8947368423,107368.42105263159,40,125,137.60929853181077,30,422,1,1,0,1124,1226,0,0,0,0.19464527230369422,137.60929853181077,125.64145907473309,269.4901960784314,44960,0,0,0,0,0,0,1124,141221,102,27488,32768,8192,1124,40,475.0,96,950,14,0,0,0,0,DDoS
192.168.44.78-10.0.10.84-38896-80-6,192.168.44.78,38896,10.0.10.84,80,6,2026-04-19 18:40:58,748,1376,84,112037,4327,81,40,81,18,51,0,51,0,155566844.9197861,1951871.6577540108,0.5123287671232877,20,748,3,748,0.5436046511627907,44,748,3,0,0,0,0,0,1376,84,0,0,55040,3360,1839572.192513369,112299.46524064172,40,100,79.7013698630137,45,211,0,1,0,1376,1460,0,0,0,0.03862116979212225,79.7013698630137,81.42223837209302,51.51190476190476,55040,0,0,0,0,0,0,1376,112037,84,4327,8192,8192,1376,40,374.0,40,748,45,0,0,0,0,DDoS
192.168.221.28-10.0.3.12-23270-443-6,192.168.221.28,23270,10.0.3.12,443,6,2026-04-19 18:40:59,657,1788,18,73218,6530,40,40,40,5,362,0,362,0,121382039.5738204,2748858.4474885846,0.3637873754152824,12,657,1,657,0.3674496644295302,47,657,5,0,0,0,0,0,1788,18,0,0,71520,720,2721461.187214612,27397.260273972603,40,100,44.157253599114064,25,359,1,1,0,1788,1806,0,0,0,0.08918571935862767,44.157253599114064,40.9496644295302,362.77777777777777,71520,0,0,0,0,0,0,1788,73218,18,6530,16384,8192,1788,40,328.5,32,657,20,0,0,0,0,DDoS
192.168.183.56-10.0.9.168-40692-80-6,192.168.183.56,40692,10.0.9.168,80,6,2026-04-19 18:41:00,209,599,19,156949,19974,262,40,262,19,1051,0,1051,3,846521531.1004784,2956937.799043062,0.33818770226537215,63,209,9,209,0.34891485809682804,10,209,3,0,0,0,0,0,599,19,0,0,23960,760,2866028.7081339713,90909.09090909091,40,262,286.2831715210356,47,149,0,1,0,599,618,0,0,0,0.12726427055922623,286.2831715210356,262.0183639398998,1051.2631578947369,23960,0,0,0,0,0,0,599,156949,19,19974,32768,32768,599,40,104.5,72,209,20,0,0,0,0,DDoS
192.168.109.159-10.0.6.215-4831-22-6,192.168.109.159,4831,10.0.6.215,22,6,2026-04-19 18:41:01,648,698,51,84854,10569,121,40,121,16,207,0,207,8,147257716.04938272,1155864.197530864,0.8651535380507344,22,648,6,648,0.9283667621776505,15,648,3,0,0,0,0,0,698,51,0,0,27920,2040,1077160.4938271604,78703.70370370371,40,121,127.40053404539385,15,304,0,1,1,698,749,0,0,0,0.12455511820303108,127.40053404539385,121.567335243553,207.23529411764707,27920,0,0,0,0,0,0,698,84854,51,10569,65536,32768,698,40,324.0,25,648,50,0,0,0,0,DDoS
192.168.179.22-10.0.6.120-40891-8080-6,192.168.179.22,40891,10.0.6.120,8080,6,2026-04-19 18:41:02,789,837,73,136746,3131,163,40,163,11,42,0,42,7,177283903.67553866,1153358.681875792,0.8670329670329671,94,789,1,789,0.942652329749104,16,789,5,0,0,0,0,0,837,73,0,0,33480,2920,1060836.5019011407,92522.17997465146,40,163,153.710989010989,15,101,0,1,0,837,910,0,0,0,0.022896464978865928,153.710989010989,163.3763440860215,42.89041095890411,33480,0,0,0,0,0,0,837,136746,73,3131,8192,32768,837,40,394.5,29,789,44,0,0,0,0,DDoS
192.168.80.104-10.0.8.234-31562-22-6,192.168.80.104,31562,10.0.8.234,22,6,2026-04-19 18:41:03,386,633,8,139474,27539,220,40,220,5,3442,0,3442,0,432676165.8031088,1660621.761658031,0.6021840873634945,50,386,2,386,0.6097946287519748,34,386,1,0,0,0,0,0,633,8,0,0,25320,320,1639896.373056995,20725.38860103627,40,220,260.5507020280811,48,328,0,1,1,633,641,0,0,0,0.19744898690795418,260.5507020280811,220.33807266982623,3442.375,25320,0,0,0,0,0,0,633,139474,8,27539,65536,32768,633,40,193.0,55,386,12,0,0,0,0,DDoS
192.168.167.123-10.0.1.12-5998-8080-6,192.168.167.123,5998,10.0.1.12,8080,6,2026-04-19 18:41:04,389,1883,27,143210,3501,76,40,76,12,129,0,129,3,377149100.2570694,4910025.7069408735,0.2036649214659686,33,389,9,389,0.20658523632501327,26,389,3,0,0,0,0,0,1883,27,0,0,75320,1080,4840616.966580977,69408.74035989717,40,100,76.81204188481675,29,152,0,1,1,1883,1910,0,0,0,0.02444661685636478,76.81204188481675,76.05416887944769,129.66666666666666,75320,0,0,0,0,0,0,1883,143210,27,3501,32768,16384,1883,40,194.5,50,389,15,0,0,0,0,DDoS
